date,mine,nps_score,first_name,last_name,customer_observations
01-09-2024,ST IVES GOLD MINE,7,JENNA,PRETORIUS,"OUR SITE RELIES ON THE RADAR, LASER, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR FEATURING REAL-TIME ALERTS, PREDICTIVE ANALYTICS. APPRECIATE THE SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
01-09-2024,ELITE METALS HOLDINGS,8,LINDA,GRAVES,"I BELIEVE COMPANY OFFERS THE MOST ADVANCED RADAR EQUIPMENT OR THE HIGHEST RADAR TECHNOLOGY AVAILABLE IN THE MARKET. FROM MY EXPERIENCE WORKING WITH THEM, THE COMPANY MONITORING SPECIFICATIONS ARE EXCELLENT. ONE SMALL SUGGESTION WOULD BE FOR THEM TO EXPLORE OTHER COMPANIES THAT OFFER MORE SOPHISTICATED SOFTWARE OPTIONS. ADDITIONALLY, IF THEY CAN IMPROVE ON THEIR PRICING A BIT, THAT WOULD BE A LOT BETTER."
02-09-2024,SUMMIT ORE CO,10,ZACHARY,DAVIS,"I THINK THE RELIABILITY OF THE SERVICE AND TECHNOLOGY OFFERED BY COMPANY IS THE BEST IN THE INDUSTRY. THE EQUIPMENT IS EASY TO WORK WITH. OVER THE COURSE OF 4-5 YEARS, WE HAVE SEEN SIGNIFICANT IMPROVEMENTS IN BOTH SOFTWARE AND RADAR TECHNOLOGY."
03-09-2024,KOV MINE,10,KAREN,KRISTIYANTO,"OUR SITE RELIES ON THE GROUND MOVEMENT DETECTOR, RADAR, LASER, SEISMIC SENSOR FEATURING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. APPRECIATE THE MAINTENANCE SERVICE, ONSITE INSTALLATION, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
03-09-2024,QUELLAVECO,9,MICHAEL,JARAMILLO,"WE'RE CURRENTLY TRIALING THE LASER, RADAR, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR PROVIDING DATA VISUALIZATION DASHBOARD. THEIR MAINTENANCE SERVICE, 24/7 MONITORING, SUPPORT DESK, ONSITE INSTALLATION HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
03-09-2024,"TIBET HUATAILONG MINING DEVELOPMENT CO., LTD ?????????????",9,REBECCA,JARAMILLO,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR EQUIPPED WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THEIR 24/7 MONITORING, SUPPORT DESK, REMOTE DIAGNOSTICS, ONSITE INSTALLATION, MAINTENANCE SERVICE HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
03-09-2024,MONT WRIGHT - ARCELORMITTAL,9,VERONICA,FREDERICKS,"OUR SITE RELIES ON THE SEISMIC SENSOR, RADAR WHICH INCLUDES REAL-TIME ALERTS, PREDICTIVE ANALYTICS. WE'RE PLEASED WITH THE SUPPORT DESK, 24/7 MONITORING, MAINTENANCE SERVICE HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
03-09-2024,EASTERN DRILLING HOLDINGS,7,THOMAS,DAWSON,GOOD SERVICE.
04-09-2024,BLUE EXTRACTION INC,7,SCOTT,MORENO,"THE REASON I'M GIVING A 7 IS NOT ABOUT THE WORKERS OR THE PEOPLE THAT WE ARE WORKING WITH, BUT IT'S MORE OF THE RELIABILITY OF THE SYSTEM, SOMETHING THAT THEY ARE WORKING ON, SO LET'S SEE IF IT WILL IMPROVE TO A 9 PROBABLY IN A YEAR OR SO."
04-09-2024,COPPER DRILLING CORP,10,AMBER,FRAZIER,"GOOD SERVICE, HAS A GOOD MONITORING SYSTEM AND PROVIDES QUICK SOLUTIONS."
06-09-2024,PT PAMAPERSADA NUSANTARA (PAMA),7,CHRISTOPHER,RISYANA,"THE TEAM DEPLOYED GROUND MOVEMENT DETECTOR, LASER, RADAR, SEISMIC SENSOR FEATURING DATA VISUALIZATION DASHBOARD. WE'VE BENEFITED FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
06-09-2024,MORENCI,6,JOHN,TIMO,"WE'VE INSTALLED LASER, RADAR THAT COMES WITH PREDICTIVE ANALYTICS, REAL-TIME ALERTS. THEIR 24/7 MONITORING, ONSITE INSTALLATION HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
06-09-2024,EL TORO,9,LAURIE,MALESA,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR THAT COMES WITH REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
06-09-2024,UNITED METALS INDUSTRIES,9,JENNIFER,LONG,"YES, I RECOMMEND DUE TO GOOD SERVICE."
06-09-2024,SOUTHERN EXPLORATION GROUP,9,SCOTT,DECKER,"I WOULD RECOMMEND, IN TERMS OF IMPROVEMENT IT WOULD BE GREAT TO HAVE FASTER DELIVERY FOR SPARE PARTS AND BETTER RESPONSE TIMES TO OUR REQUESTS."
06-09-2024,SOUTHERN EXTRACTION ENTERPRISES,9,STEVE,ROBINSON,"I WOULD PRETTY MUCH RECOMMEND THEM TO OTHER MINING OPERATIONS, BUT I GUESS THEY JUST NEED TO IMPROVE ON THEIR RESPONSE TIME. OTHER THAN THAT, I'M PRETTY HAPPY WITH THEIR PRODUCT AND SERVICES."
07-09-2024,ANTAPACCAY,10,XAVIER,LUZANIA,"WE'VE INSTALLED RADAR FEATURING DATA VISUALIZATION DASHBOARD. APPRECIATE THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
08-09-2024,LA CARIDAD COPPER MINE,10,JORGE,MITRA,"THE TEAM DEPLOYED LASER, SEISMIC SENSOR DELIVERING REAL-TIME ALERTS. WE'RE PLEASED WITH THE MAINTENANCE SERVICE, ONSITE INSTALLATION, REMOTE DIAGNOSTICS, 24/7 MONITORING HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
09-09-2024,PT PAMAPERSADA NUSANTARA (PAMA),10,JAIME,NUNOO,"WE'RE CURRENTLY TRIALING THE LASER, SEISMIC SENSOR, RADAR WHICH INCLUDES DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THE SUPPORT DESK, 24/7 MONITORING, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, ONSITE INSTALLATION HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
09-09-2024,ASANKO GOLD INC,9,JASON,TAO,"WE'RE CURRENTLY TRIALING THE LASER, SEISMIC SENSOR, RADAR, GROUND MOVEMENT DETECTOR DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THEIR REMOTE DIAGNOSTICS, 24/7 MONITORING, ONSITE INSTALLATION HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
09-09-2024,ELITE MINERALS PLC,8,ERIC,WILSON,GOOD SERVICE.
09-09-2024,TITAN EXTRACTION VENTURES,7,JUSTIN,COLON,"I'M NOT USING COMPANY TECHNOLOGY TOO MUCH IN THE HYDROLOGY DEPARTMENT, BUT BASING FROM MY EXPERIENCE IN THE PAST WHEN I WAS STILL A GROUND GEOTECH A FEW YEARS AGO, THE COMPANY TECHNICIAN WHO COMES DOESN'T SEEM COMFORTABLE ON SITE OR LACKS THE SKILL/EXPERIENCE TO SOLVE ISSUES THAT WE HAVE ON SITE."
11-09-2024,DAWSON,7,BARBARA,FREDERICKS,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR THAT COMES WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. THE SUPPORT DESK, 24/7 MONITORING, ONSITE INSTALLATION, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
11-09-2024,STEEL METALS CO,8,ASHLEY,SALAS,"TWO ISSUES: 1. GETTING SUPPORT ON-SITE WAS DIFFICULT. 2. BOUGHT THE WRONG KIT, WAS OPERATING AT MORE EXTREME TEMPERATURES. IT WOULD BE GOOD FOR COMPANY TO HIGHLIGHT THAT THERE ARE EXTREME TEMPERATURE KITS."
11-09-2024,IRON DRILLING ENTERPRISES,8,JOSHUA,CUMMINGS,GOOD SERVICE.
12-09-2024,CADIA VALLEY OPERATIONS (CVO),9,NANCY,EDWARDS,"THE TEAM DEPLOYED RADAR, LASER, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR DELIVERING REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. SUPPORT FROM THE 24/7 MONITORING, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, SUPPORT DESK HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
13-09-2024,EL SOLDADO,9,HOLLY,MANN,"WE'RE USING THE LASER PROVIDING REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. APPRECIATE THE SUPPORT DESK, ONSITE INSTALLATION HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
13-09-2024,QUELLAVECO,10,KATHY,SALEM,"WE'RE USING THE RADAR, LASER, SEISMIC SENSOR WHICH INCLUDES REAL-TIME ALERTS, PREDICTIVE ANALYTICS. APPRECIATE THE ONSITE INSTALLATION, SUPPORT DESK, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, 24/7 MONITORING HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
14-09-2024,GERDAU S/A - VARZEA DO LOPES,9,ASHLEY,SANTANDER,"WE'RE CURRENTLY TRIALING THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, RADAR, LASER WHICH INCLUDES DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'RE PLEASED WITH THE REMOTE DIAGNOSTICS HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
17-09-2024,KINROSS BRASIL MINERAÇÃO S/A,8,ALEXANDER,CARLTON,"OUR SITE RELIES ON THE SEISMIC SENSOR, LASER THAT COMES WITH REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
17-09-2024,PRIME METALS LTD,10,ROBERT,WILSON,"YES, I WOULD RECOMMEND THEM BECAUSE THEY HAVE IMPROVED A LOT IN TERMS OF TECHNOLOGY AND TECHNICAL ASSISTANCE."
17-09-2024,NORTHERN RESOURCES INDUSTRIES,9,TOM,FOWLER,"GREAT SERVICE, I WOULD RECOMMEND."
18-09-2024,WESTERN PROSPECTING GROUP,8,DOUGLAS,PEREZ,"THEY'RE GOOD, BUT THE SUPPORT WE'VE RECEIVED IN THE LAST COUPLE OF MONTHS APPEARS TO BE LACKING, SO A SUGGESTION FOR IMPROVEMENT WOULD BE TO PROVIDE MORE SUPPORT. WE ALSO ENCOUNTERED A COUPLE OF ISSUES WITH THE SOFTWARE, BUT WE DID RECEIVE ASSISTANCE TO GET ON TOP OF IT."
19-09-2024,KUMBA IRON ORE,9,KIMBERLY,VELASQUEZ,"WE GOT THE RADAR, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR PROVIDING DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE ONSITE INSTALLATION, 24/7 MONITORING, SUPPORT DESK HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
19-09-2024,LIHIR GOLD MINE,9,THOMAS,AGUIRRE MORALES,"OUR SITE RELIES ON THE GROUND MOVEMENT DETECTOR, LASER, RADAR, SEISMIC SENSOR WHICH INCLUDES DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. APPRECIATE THE SUPPORT DESK HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
20-09-2024,HAIL CREEK COLLIERY,8,DEAN,MALESA,"THE TEAM DEPLOYED GROUND MOVEMENT DETECTOR, LASER, RADAR EQUIPPED WITH PREDICTIVE ANALYTICS. APPRECIATE THE MAINTENANCE SERVICE, 24/7 MONITORING HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
20-09-2024,MUTANDA MINE,9,FELICIA,MOREIRA,"THE TEAM DEPLOYED LASER, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR EQUIPPED WITH REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
20-09-2024,YARA BRASIL,8,NATALIE,LIZARRAGA,"THE TEAM DEPLOYED GROUND MOVEMENT DETECTOR, LASER, SEISMIC SENSOR THAT COMES WITH DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE 24/7 MONITORING, REMOTE DIAGNOSTICS, SUPPORT DESK, ONSITE INSTALLATION HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
20-09-2024,VALE - TAMANDUA,10,SHEILA,TORRES,WE GOT THE RADAR WHICH INCLUDES DATA VISUALIZATION DASHBOARD. WE'VE BENEFITED FROM THE REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY.
20-09-2024,DIAVIK DIAMOND MINE - SURFACE OPS,8,THOMAS,SALAZAR,"OUR SITE RELIES ON THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, RADAR, LASER PROVIDING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE 24/7 MONITORING, ONSITE INSTALLATION, SUPPORT DESK, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
21-09-2024,"TIBET HUATAILONG MINING DEVELOPMENT CO., LTD ?????????????",10,HEATHER,PETER,"WE'RE USING THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, LASER DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. SUPPORT FROM THE 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
21-09-2024,DIAVIK DIAMOND MINE - SURFACE OPS,9,PATRICIA,AMARANTE,"OUR SITE RELIES ON THE LASER, RADAR WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. WE'RE PLEASED WITH THE SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
21-09-2024,EASTERN GEOTECH ENTERPRISES,9,DREW,GREER,"I RECOMMEND GP BECAUSE IT IS A GOOD COMPANY, AND SUPPORTS THE DEMANDS SATISFACTORILY, BUT I DO NOT GIVE A SCORE OF 10 BECAUSE THERE ARE SOME GAPS, FOR EXAMPLE, IN RESPONSE TIME WHICH IS SOMETIMES SLOW, IN TAKING ACTION IN A SHORT TIME OF PERIOD, ETC"
22-09-2024,RADOMIRO TOMIC,8,MARK,SMITH,"THE TEAM DEPLOYED GROUND MOVEMENT DETECTOR EQUIPPED WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THEIR REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
22-09-2024,SUMMIT DIGS HOLDINGS,8,CORY,MORALES,"THE SERVICE IS PRETTY SLOW, AND THE MAINTENANCE SUPPORT HAS BEEN SLIPPING QUITE A BIT. THE EQUIPMENT NEEDS TO BE WELL MAINTAINED AND HAS BEEN BREAKING DOWN OVER THE LAST TWO YEARS, WHICH IS ONE OF OUR MAJOR ISSUES. WHILE THE SOFTWARE SUPPORT IS RELATIVELY QUICK, IT'S THE HARDWARE SIDE OF THINGS THAT APPEARS TO BE A STRUGGLE."
23-09-2024,DMH,10,ADRIAN,WHITE,"OUR SITE RELIES ON THE GROUND MOVEMENT DETECTOR, SEISMIC SENSOR, RADAR WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. THE 24/7 MONITORING, SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
23-09-2024,INDO MURO KENCANA,9,DANIEL,ZHANG,"WE'RE CURRENTLY TRIALING THE LASER, SEISMIC SENSOR FEATURING DATA VISUALIZATION DASHBOARD. WE'RE PLEASED WITH THE 24/7 MONITORING, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
23-09-2024,VALE - TAMANDUA,10,DANIELLE,MAJED HILAL FILHO,"WE'VE INSTALLED RADAR, LASER THAT COMES WITH PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. APPRECIATE THE ONSITE INSTALLATION, 24/7 MONITORING, SUPPORT DESK, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
23-09-2024,KOLOMELA IRON ORE MINE,7,KIMBERLY,BASSON,"THE TEAM DEPLOYED SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, RADAR, LASER PROVIDING REAL-TIME ALERTS. WE'RE PLEASED WITH THE 24/7 MONITORING, MAINTENANCE SERVICE, ONSITE INSTALLATION, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
23-09-2024,CERRO CORONA,9,MELISSA,GEBREMEDHIN,"WE'VE INSTALLED GROUND MOVEMENT DETECTOR, SEISMIC SENSOR FEATURING PREDICTIVE ANALYTICS, REAL-TIME ALERTS. THEIR SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
24-09-2024,COLLAHUASI,9,HEIDI,BRITO SCHNEIDER,"WE'RE USING THE LASER, GROUND MOVEMENT DETECTOR PROVIDING REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. WE'VE BENEFITED FROM THE SUPPORT DESK, MAINTENANCE SERVICE, ONSITE INSTALLATION, REMOTE DIAGNOSTICS, 24/7 MONITORING HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
24-09-2024,BLACK MOUNTAIN GAMSBERG,10,REBECCA,VALDES,"WE'RE USING THE RADAR, LASER, SEISMIC SENSOR THAT COMES WITH PREDICTIVE ANALYTICS. THEIR SUPPORT DESK HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
24-09-2024,GREEN PROSPECTING HOLDINGS,8,JASON,CANTU,"AT THE MOMENT, I'M GIVING AN 8 BECAUSE JUST HALF AN HOUR AGO, HE WAS CALLING CUSTOMER SUPPORT IN THE BRISBANE OFFICE AND NO ONE'S ANSWERING THEIR PHONE. THEY HAVE ISSUES WITH THEIR RADAR ON SITE THAT NEEDS TO BE RESOLVED AND THAT'S HIS ONLY CONCERN FOR NOW."
25-09-2024,EL SOLDADO,8,BRIAN,GARCIA ESPINOZA,"OUR SITE RELIES ON THE LASER, RADAR THAT COMES WITH REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. APPRECIATE THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
25-09-2024,BHP QUEENSLAND COAL,6,KEVIN,TOKOBE,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR, SEISMIC SENSOR, LASER THAT COMES WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. APPRECIATE THE MAINTENANCE SERVICE, 24/7 MONITORING, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
25-09-2024,HAIL CREEK COLLIERY,9,PEDRO,MARTINS,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR, LASER PROVIDING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. THE 24/7 MONITORING, MAINTENANCE SERVICE, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
26-09-2024,CERRO VERDE,9,AMBER,TUTUK,"WE'RE CURRENTLY TRIALING THE RADAR WHICH INCLUDES DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS, PREDICTIVE ANALYTICS. APPRECIATE THE ONSITE INSTALLATION, 24/7 MONITORING, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
27-09-2024,DAWSON,9,KEVIN,BREEN,"WE'VE INSTALLED RADAR, GROUND MOVEMENT DETECTOR, LASER PROVIDING DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE SUPPORT DESK HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
27-09-2024,QUEBEC IRON ORE (BLOOM LAKE),9,RICHARD,SEPULVEDA,"OUR SITE RELIES ON THE LASER THAT COMES WITH PREDICTIVE ANALYTICS. WE'RE PLEASED WITH THE SUPPORT DESK, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
27-09-2024,GLOBAL ORE PARTNERS,8,MICHELLE,SMITH,"THEY HAVE BEEN QUITE HELPFUL AND ATTENTIVE TO CUSTOMER NEEDS.  ONE POINT TO SUGGEST IS THAT THE COST SEEMS TO BE TOO HIGH, SO IF THEY WANT TO BE MORE COMPETITIVE, THEY SHOULD CONSIDER IMPROVING THEIR PRICING STRUCTURE."
27-09-2024,NORTHERN EXTRACTION CO,9,STEPHANIE,ASHLEY,"GENERALLY, THEIR RESPONSIVENESS TO MY REQUESTS WHEN WE NEED SUPPORT HAS BEEN GREAT. THEY ARE THE BEST IN TERMS OF SERVICE; HOWEVER, THERE IS ROOM FOR IMPROVEMENT IN THE SOFTWARE ASPECT. WE HAD A MEETING WITH THEIR TEAM ABOUT TWO MONTHS AGO WHERE I PROPOSED CERTAIN SOFTWARE IMPROVEMENTS. UNFORTUNATELY, THESE SUGGESTIONS HAVE NOT BEEN IMPLEMENTED YET."
28-09-2024,GOLD FIELDS GHANA,8,CRAIG,SPACKMAN,"WE'RE USING THE LASER, SEISMIC SENSOR, RADAR PROVIDING PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
28-09-2024,TENKE FUNGURUME,9,ERIKA,RIBEIRO,"WE'RE USING THE SEISMIC SENSOR, RADAR, GROUND MOVEMENT DETECTOR PROVIDING PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE SUPPORT DESK, ONSITE INSTALLATION HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
29-09-2024,MONT WRIGHT - ARCELORMITTAL,6,RYAN,VORSTER,"WE'VE INSTALLED LASER, SEISMIC SENSOR WHICH INCLUDES REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. SUPPORT FROM THE REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, 24/7 MONITORING HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
29-09-2024,"OYU TOLGOI, UMNUGOVI",8,WESLEY,YEBOAH,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR, SEISMIC SENSOR, RADAR, LASER DELIVERING REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. APPRECIATE THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS, SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
30-09-2024,BLUE EXPLORATION ENTERPRISES,9,DANA,STUART,HAVING AVAILABLE SERVICES AND PERSONNEL FOR EMERGENCY REQUESTS.
01-10-2024,CERRO CORONA,9,AUSTIN,GAROES,"WE GOT THE RADAR, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR FEATURING PREDICTIVE ANALYTICS, REAL-TIME ALERTS. THE ONSITE INSTALLATION HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
01-10-2024,BLACK MOUNTAIN GAMSBERG,8,JENNIFER,VALDEZ,"OUR SITE RELIES ON THE RADAR, SEISMIC SENSOR, LASER, GROUND MOVEMENT DETECTOR DELIVERING REAL-TIME ALERTS. WE'RE PLEASED WITH THE ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
01-10-2024,KINROSS BRASIL MINERAÇÃO S/A,8,WILLIAM,COWAN,"WE'VE INSTALLED RADAR FEATURING REAL-TIME ALERTS. APPRECIATE THE REMOTE DIAGNOSTICS, 24/7 MONITORING, ONSITE INSTALLATION HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
